Time,Open,High,Low,Close,HL,ASC,MC,DES,IC,EQU_ASC,Sun_SPEED,Sun_SPEED_TYPE,Sun_ELONG,Sun_ELAT,Sun_RA,Sun_DEC,Sun_DISTANCE_AU,Moon_SPEED,Moon_SPEED_TYPE,Moon_ELONG,Moon_ELAT,Moon_RA,Moon_DEC,Moon_DISTANCE_AU,Mercury_SPEED,Mercury_SPEED_TYPE,Mercury_ELONG,Mercury_ELAT,Mercury_RA,Mercury_DEC,Mercury_DISTANCE_AU,Venus_SPEED,Venus_SPEED_TYPE,Venus_ELONG,Venus_ELAT,Venus_RA,Venus_DEC,Venus_DISTANCE_AU,Mars_SPEED,Mars_SPEED_TYPE,Mars_ELONG,Mars_ELAT,Mars_RA,Mars_DEC,Mars_DISTANCE_AU,Jupiter_SPEED,Jupiter_SPEED_TYPE,Jupiter_ELONG,Jupiter_ELAT,Jupiter_RA,Jupiter_DEC,Jupiter_DISTANCE_AU,Saturn_SPEED,Saturn_SPEED_TYPE,Saturn_ELONG,Saturn_ELAT,Saturn_RA,Saturn_DEC,Saturn_DISTANCE_AU,Uranus_SPEED,Uranus_SPEED_TYPE,Uranus_ELONG,Uranus_ELAT,Uranus_RA,Uranus_DEC,Uranus_DISTANCE_AU,Neptune_SPEED,Neptune_SPEED_TYPE,Neptune_ELONG,Neptune_ELAT,Neptune_RA,Neptune_DEC,Neptune_DISTANCE_AU,PLUTO_SPEED,PLUTO_SPEED_TYPE,PLUTO_ELONG,PLUTO_ELAT,PLUTO_RA,PLUTO_DEC,PLUTO_DISTANCE_AU,Moon_North_Node_LON,Moon_South_Node_LON,Lilith_LON,Lilith_LAT,Lilith_DIST,Selena_LONG
2006-01-03 02:00:00,14843,14871,14830,14866,Day Low,329.82287605897136,248.45673329106336,149.82287605897136,68.45673329106336,334.87337959712966,1.0195713770079637,SPEED_NORMAL,282.54552094174954,-0.00013789698025911792,283.6335620599273,-22.849169186794548,0.9833321381364032,14.782494419029172,SPEED_FAST,323.4144873692863,-3.553618408365734,326.9661416638036,-17.06822751338915,0.0024247785971027477,1.5057594541939632,SPEED_FAST,268.7782302054304,-0.40791653729570515,268.6642439528123,-23.843117550526564,1.3510515199374786,-0.3912295433102931,SPEED_REVERSE,299.5442852969332,2.864698124775484,301.07930111621334,-17.445145719001367,0.2814687193768858,0.26290252343369497,SPEED_SLOW,41.60423200319629,1.573802527119855,38.66237628508892,16.811965931152905,0.7930854785642544,0.15765311313893327,SPEED_SLOW,223.63375219764643,1.0997964920780245,221.51777824199013,-14.882732500530093,5.881817964742705,-0.06784861772654069,SPEED_REVERSE,129.78381300253054,0.6317537433524291,132.40465867684478,18.40877504772765,8.22198112452517,0.038106637283141245,SPEED_STATIONARY,337.79878349438513,-0.7500677146024458,339.755483874331,-9.341078682134924,20.618952244495603,0.03289906588047946,SPEED_STATIONARY,316.0457394706088,-0.15735479120140633,318.5535769210384,-16.178270063215546,30.873184942731694,0.036090551099762676,SPEED_STATIONARY,264.9646061683591,7.463175063180826,264.8085638254654,-15.88698874050923,31.98097724541631,8.885541801906745,188.88554180190675,147.84031922740635,3.3839200315080706,0.002710625131722546,266.62388917561935
2006-01-03 07:59:00,14942,14950,14936,14941,Day High,77.73545283678212,334.86885700135144,257.7354528367821,154.86885700135144,68.45271664928217,1.0195512620396523,SPEED_NORMAL,282.7997038094218,-0.00013126687728357592,283.90812514139157,-22.825098122546535,0.9833306478881215,14.731615586183548,SPEED_FAST,327.0936461503572,-3.3189702559353087,330.4812373736283,-15.596874273721212,0.002427826426149242,1.507520067476448,SPEED_FAST,269.153844567894,-0.43650300857719815,269.07468690143713,-23.874656170636946,1.3532654824085169,-0.4003047936609851,SPEED_REVERSE,299.4456157192986,2.929663996542768,300.96424190126595,-17.40179607746882,0.280764995353302,0.26504522875400005,SPEED_SLOW,41.67004280660942,1.5770426265654829,38.72665206767733,16.835481840911907,0.7952440213798957,0.15719698060774542,SPEED_SLOW,223.67299913655802,1.100281306943701,221.55668700707193,-14.893959301553645,5.878325391873371,-0.06812630725390245,SPEED_REVERSE,129.76686320556595,0.6323295501475625,132.3876140701843,18.413879635142518,8.220108913644927,0.03826288274774283,SPEED_STATIONARY,337.80830315614264,-0.7499408299011381,339.76438610685557,-9.337409558056398,20.622502329980627,0.0329670648303043,SPEED_STATIONARY,316.0539499165843,-0.1573871063527012,318.56174797375024,-16.175855784216782,30.875564048601447,0.03604590281922417,SPEED_STATIONARY,264.97359818024063,7.463080396203107,264.81782395566836,-15.887411602241482,31.979781663843646,8.872342482267145,188.87234248226716,147.86807253182718,3.3811476701086822,0.0027106251317225473,266.6326648114272
2006-01-04 02:00:00,15075,15123,15075,15119,Day Low,331.04982889019647,249.3830360661716,151.04982889019647,69.3830360661716,335.9182145907839,1.0194833471435227,SPEED_NORMAL,283.5650520581504,-0.00010888370186833357,284.7342390911925,-22.749779073845087,0.983327666426638,14.54518548318553,SPEED_FAST,338.08543246979394,-2.538729365763276,340.7058520184709,-10.892257337477426,0.0024400079661622805,1.5127605135870315,SPEED_FAST,270.2875050048434,-0.5215835556532722,270.3146081741619,-23.96215384263171,1.359721847522963,-0.42693084591779185,SPEED_REVERSE,299.1350456265232,3.1253462397036795,300.6043749494359,-17.273466759122268,0.27874027219670944,0.27141857855399343,SPEED_SLOW,41.871411495851596,1.5866039338685107,38.92353220118355,16.90698710807853,0.8017661665351447,0.1558150160812976,SPEED_SLOW,223.79048799002166,1.1017528756858985,221.67319514549774,-14.9275050875093,5.867763060843777,-0.06894489199815945,SPEED_REVERSE,129.71541197940866,0.6340569727926169,132.33586281561332,18.429344686625306,8.214577685875389,0.03873157280961228,SPEED_STATIONARY,337.8372029078866,-0.7495612020269343,339.79141220743435,-9.326274162218878,20.633128519679133,0.03317059911200198,SPEED_STATIONARY,316.0787747209654,-0.15748477536187896,318.5864520823185,-16.168553028431276,30.88263468483862,0.03591025804254476,SPEED_STATIONARY,265.00060680587285,7.462819824768124,264.84563913807887,-15.888652928293602,31.976077501985813,8.832590368008466,188.83259036800845,147.95163317222747,3.372789294506746,0.002710625131722546,266.65908949752236
2006-01-04 07:26:00,15202,15210,15198,15210,Day High,70.57384444282988,327.22220882959317,250.57384444282988,147.22220882959317,61.541815071360084,1.0194611296254714,SPEED_NORMAL,283.7958497654149,-0.00010149486164332372,284.9831795715382,-22.72623101572583,0.983327224513601,14.481258116248675,SPEED_FAST,341.3711305416394,-2.2855044073138164,343.6945660694628,-9.413567489030747,0.0024444649536763123,1.5143262838513445,SPEED_FAST,270.63015491159194,-0.5469410829939911,270.68968845398445,-23.986319951091485,1.3616073309426726,-0.43473784538710875,SPEED_REVERSE,299.0375071477057,3.1843321536929423,300.4920008690544,-17.235426830614045,0.2781578194594388,0.2733174565461369,SPEED_SLOW,41.93307311487316,1.5894305176965393,38.983880449165625,16.92875221522311,0.8037395884551055,0.15539604178765223,SPEED_SLOW,223.82571535647816,1.102200090167282,221.70813775714848,-14.93754483442114,5.864564433907505,-0.06918638273972097,SPEED_REVERSE,129.69977616485642,0.6345759950861274,132.3201321882503,18.434035552176052,8.212941055854273,0.03887261241571902,SPEED_STATIONARY,337.84598726881296,-0.7494474444436043,339.7996272393792,-9.322890359101866,20.63631416053455,0.033231879578832585,SPEED_STATIONARY,316.0862911568785,-0.15751433971538756,318.5939314679132,-16.16634089966376,30.884739421404106,0.03586920695183926,SPEED_STATIONARY,265.0087318505722,7.462748436314645,264.8540071842482,-15.889017709458784,31.97492984304412,8.820600430201436,188.82060043020144,147.97683056808697,3.3702655765158145,0.002710625131722547,266.66705845928664
2006-01-05 02:00:00,15237,15383,15237,15359,Day High,332.28279561052295,250.30751551673092,152.28279561052295,70.30751551673092,336.96534861133483,1.0193810262920702,SPEED_NORMAL,284.58448735591776,-7.443525472332003e-05,285.83315096927464,-22.64285857822733,0.9833273859605232,14.246007085109637,SPEED_FAST,352.48437121202807,-1.3769182953127146,353.64360851010997,-4.2473614098227115,0.0024618962575525313,1.5196411671538046,SPEED_FAST,271.8037147089631,-0.6325093310383108,271.97529426220456,-24.061037747654815,1.3678366900425956,-0.460555274743683,SPEED_REVERSE,298.6911129727319,3.385576132323911,300.09509352937465,-17.107805564225853,0.2762677014341397,0.279725349299908,SPEED_SLOW,42.14700226401596,1.5988937434287862,39.19346675230647,17.00381138725148,0.8105054505908041,0.15395741145799516,SPEED_SLOW,223.9453756452145,1.1037401648077951,221.82686305824896,-14.97158328363851,5.853588320599249,-0.06999210210332549,SPEED_REVERSE,129.64593896725242,0.6363427070499248,132.26595567540565,18.45015571936962,8.207458941983294,0.03935403683775375,SPEED_STATIONARY,337.87624582656736,-0.7490613056057535,339.827925223731,-9.311237474815021,20.647132990669853,0.033441391606018535,SPEED_STATIONARY,316.11208086077556,-0.15761576742426328,318.619592137773,-16.158746923962664,30.891834697248083,0.0357291902939298,SPEED_STATIONARY,265.03642652680884,7.462529531828411,264.8825314160933,-15.890230291036453,31.970901572537493,8.779624340729676,188.77962434072967,148.06292875765558,3.3616308994270265,0.0027106251317225473,266.6942898194254
2006-01-05 02:00:00,15237,15383,15237,15359,Day Low,332.28279561052295,250.30751551673092,152.28279561052295,70.30751551673092,336.96534861133483,1.0193810262920702,SPEED_NORMAL,284.58448735591776,-7.443525472332003e-05,285.83315096927464,-22.64285857822733,0.9833273859605232,14.246007085109637,SPEED_FAST,352.48437121202807,-1.3769182953127146,353.64360851010997,-4.2473614098227115,0.0024618962575525313,1.5196411671538046,SPEED_FAST,271.8037147089631,-0.6325093310383108,271.97529426220456,-24.061037747654815,1.3678366900425956,-0.460555274743683,SPEED_REVERSE,298.6911129727319,3.385576132323911,300.09509352937465,-17.107805564225853,0.2762677014341397,0.279725349299908,SPEED_SLOW,42.14700226401596,1.5988937434287862,39.19346675230647,17.00381138725148,0.8105054505908041,0.15395741145799516,SPEED_SLOW,223.9453756452145,1.1037401648077951,221.82686305824896,-14.97158328363851,5.853588320599249,-0.06999210210332549,SPEED_REVERSE,129.64593896725242,0.6363427070499248,132.26595567540565,18.45015571936962,8.207458941983294,0.03935403683775375,SPEED_STATIONARY,337.87624582656736,-0.7490613056057535,339.827925223731,-9.311237474815021,20.647132990669853,0.033441391606018535,SPEED_STATIONARY,316.11208086077556,-0.15761576742426328,318.619592137773,-16.158746923962664,30.891834697248083,0.0357291902939298,SPEED_STATIONARY,265.03642652680884,7.462529531828411,264.8825314160933,-15.890230291036453,31.970901572537493,8.779624340729676,188.77962434072967,148.06292875765558,3.3616308994270265,0.0027106251317225473,266.6942898194254
2006-01-06 02:29:00,15261,15267,15251,15253,Day Low,342.8222765709769,257.989618528084,162.8222765709769,77.98961852808401,345.81601108257973,1.0192692253094067,SPEED_NORMAL,285.6243433255172,-3.579927498690115e-05,286.9522507081097,-22.526082250152,0.9833317620138694,13.920289088641063,SPEED_FAST,6.85135324812618,-0.12855930948350744,6.341537047109782,2.6019356625485033,0.002488615651110572,1.5266028507905036,SPEED_FAST,273.35751469659317,-0.7426976931360695,273.6794059254722,-24.140721792345015,1.3755500284388722,-0.492342162691684,SPEED_REVERSE,298.2048355571435,3.649542357592118,299.5428404002512,-16.945269231593397,0.2740170172630537,0.2879833141045476,SPEED_SLOW,42.43659291156432,1.6109177250025999,39.47768586253022,17.104354912391276,0.8194789554323518,0.15204494495998955,SPEED_SLOW,224.10145967049652,1.105798689896042,221.98180284898086,-15.015831159136031,5.8390080139468745,-0.0710079501542894,SPEED_REVERSE,129.57401442522777,0.6386556924908258,132.19354723379814,18.471617298127832,8.200492852875216,0.039988126558770445,SPEED_STATIONARY,337.91671606568946,-0.7485583746157075,339.8657743520889,-9.295658675606996,20.661238505359997,0.03371859815432287,SPEED_STATIONARY,316.1463372549679,-0.15775051584388022,318.65367246070656,-16.14865017236215,30.90096020876287,0.0355456846113176,SPEED_STATIONARY,265.07278172401004,7.462299780762344,264.91997855925996,-15.891748787807117,31.965338923407074,8.7255860160463,188.7255860160463,148.17645621483146,3.350219383275367,0.002710625131722546,266.7301990367001
2006-01-06 07:59:00,15328,15348,15318,15341,Day High,80.57107278058446,338.0101606021155,260.5710727805845,158.01016060211555,71.22625029974299,1.0192435540399276,SPEED_NORMAL,285.85792344915217,-2.6883702576616686e-05,287.20336630428824,-22.498785595627687,0.9833334296762402,13.847849389179302,SPEED_FAST,10.03311087188444,0.15195933788623087,9.160105193729434,4.1137720670415785,0.0024949831023858672,1.528164679112634,SPEED_FAST,273.7075404822059,-0.7670229667798948,274.0635443134848,-24.155636609846237,1.3772049903074388,-0.49909509010143804,SPEED_REVERSE,298.0912301343047,3.708515837972236,299.4145447676491,-16.909680487302374,0.273549950613757,0.2898083202199215,SPEED_SLOW,42.50279866942176,1.6135488624965457,39.542742362831916,17.12717792044644,0.821502662937872,0.15161284754603607,SPEED_SLOW,224.13625384606382,1.1062653882755058,222.0163536222649,-15.025671288565121,5.835716316196148,-0.07122899723074479,SPEED_REVERSE,129.5577163468358,0.6391725978087947,132.1771347448474,18.47646898832154,8.198969356203355,0.040130368436655954,SPEED_STATIONARY,337.9258963571978,-0.7484463951560075,339.8743602407795,-9.29212582072602,20.66438166589775,0.0337809002290471,SPEED_STATIONARY,316.1540716209932,-0.15778095067619982,318.6613663480232,-16.146369049365063,30.9029738580289,0.0355045579303739,SPEED_STATIONARY,265.08092294616887,7.462257334465196,264.92836476552725,-15.892077407091252,31.964050295061224,8.71344694210688,188.71344694210688,148.2019590179528,3.3476519344481637,0.0027106251317225464,266.7382657771363
2006-01-09 02:00:00,15430,15529,15430,15529,Day Low,337.27168062514795,253.98878431464686,157.27168062514795,73.98878431464686,341.17553758434093,1.0189272914231577,SPEED_NORMAL,288.6611254421474,7.341885161279804e-05,290.2088800067952,-22.141045021392806,0.9833748219671171,13.092983391329753,SPEED_FAST,47.02971986976671,3.15544955943969,43.61291652053086,19.946103650810727,0.0025723551212293986,1.547095087452533,SPEED_FAST,277.9369798827877,-1.0460022952654835,278.70914929029635,-24.2472268101948,1.3948722622760543,-0.5672014457121715,SPEED_REVERSE,296.61891914189295,4.400962980497057,297.7713694790463,-16.510227663997725,0.26908289096451576,0.3108528382182076,SPEED_SLOW,43.329282409477806,1.643192314275821,40.35717709259343,17.407433690489057,0.8460088466464925,0.1463408385885868,SPEED_SLOW,224.54608381114372,1.1119856042070864,222.42363706049053,-15.140924657460497,5.79575539681703,-0.07369341520590575,SPEED_REVERSE,129.3583208422319,0.6452958836791051,131.9762048747566,18.535506820270033,8.181879800653682,0.0418151983164141,SPEED_STATIONARY,338.03861335461914,-0.7471321306791316,339.97978545008203,-9.24878292987602,20.701358771766344,0.034514115572256684,SPEED_STATIONARY,316.2480109864684,-0.15815147358348608,318.75479582396645,-16.11862878240888,30.926092276278204,0.03499806698219489,SPEED_STATIONARY,265.1778978634161,7.4620072715638335,265.0282702160494,-15.895679698196487,31.94747730727444,8.567783690539224,188.56778369053922,148.50809696550593,3.3167225885197524,0.002710625131722547,266.83509110703756
2006-01-09 06:41:00,15599,15610,15595,15608,Day High,64.09980905126764,320.6781937152026,244.09980905126764,140.6781937152026,55.41365326988477,1.0189043196553733,SPEED_NORMAL,288.8599559733172,7.93593219427296e-05,290.42146075775673,-22.113576439743177,0.9833793453761631,13.049061521981702,SPEED_FAST,49.580362630972836,3.326710576814075,46.16768025445597,20.829205468135903,0.002577550593603781,1.5484623545073288,SPEED_FAST,278.23901187043856,-1.0648401778741459,279.04099165073234,-24.247490326970464,1.3959728619973426,-0.5710301996108873,SPEED_REVERSE,296.50785985215714,4.448659246771817,297.6486629252437,-16.48390089342594,0.2688476455726219,0.3122858395867497,SPEED_SLOW,43.39008201174011,1.6451628602633654,40.41724990097528,17.427732320310103,0.8477619618526926,0.14595977731510282,SPEED_SLOW,224.57460348831842,1.112399512461874,222.45200148190762,-15.148900362130794,5.792889844840485,-0.07385608670022309,SPEED_REVERSE,129.34392446897968,0.6457243666941676,131.96168853215772,18.539747949648735,8.180752030423543,0.04193214478932089,SPEED_STATIONARY,338.0467846042415,-0.7470410495520923,339.98742864626234,-9.24564349467994,20.70392833529836,0.03456407425184562,SPEED_STATIONARY,316.25475095688586,-0.15817815134022703,318.7614981362128,-16.11663670174485,30.92765799072355,0.034960234571243844,SPEED_STATIONARY,265.18472372198687,7.462007559806377,265.0353031745695,-15.895912345761467,31.946224708132487,8.557453969865781,188.55745396986578,148.52981770323626,3.314520569660697,0.002710625131722547,266.8419600587423
